Inputs:
Crystal-like:
[0, 4, 4, '*']
[0, 5, 2, '*']
Icosahedra-like:
[0, 0, 12, 0]
[0, 2, 8, 2]
Mixed:
[0, 3, 6, '*']

Outputs:
Total number of atoms categorized: 796
Crystal-like: 229
934	2	10	5	5	0	0	5	2	3	0	0	0	0	13.1623
935	2	11	6	5	0	0	4	4	3	0	0	0	0	14.5785
938	2	14	4	10	0	0	4	4	6	0	0	0	0	12.945
947	2	12	8	4	0	0	5	2	5	0	0	0	0	13.9815
948	2	11	3	8	0	0	4	4	3	0	0	0	0	14.1316
951	2	10	5	4	1	0	4	4	2	0	0	0	0	13.2133
952	2	11	9	2	0	0	4	4	3	0	0	0	0	15.3205
959	2	12	8	4	0	0	4	4	4	0	0	0	0	16.6283
963	2	12	6	5	1	0	4	4	4	0	0	0	0	14.1232
972	2	13	5	7	1	0	4	4	5	0	0	0	0	13.335
975	2	12	6	6	0	0	5	2	5	0	0	0	0	13.6942
982	2	12	4	8	0	0	4	4	4	0	0	0	0	12.7602
989	2	13	6	7	0	0	4	4	5	0	0	0	0	13.7399
1001	2	12	6	5	1	0	4	4	4	0	0	0	0	13.7105
1002	2	10	7	3	0	0	4	4	2	0	0	0	0	14.7898
1011	2	12	7	5	0	0	4	4	4	0	0	0	0	13.6543
1018	2	13	5	8	0	0	4	4	5	0	0	0	0	13.3401
1022	2	11	9	2	0	0	4	4	3	0	0	0	0	16.2041
1024	2	12	6	6	0	0	5	2	5	0	0	0	0	13.7017
1026	2	12	7	4	1	0	4	4	4	0	0	0	0	13.8359
1027	2	12	6	5	1	0	4	4	4	0	0	0	0	14.079
1033	2	12	8	3	1	0	5	2	5	0	0	0	0	15.1758
1042	2	13	7	5	1	0	4	4	5	0	0	0	0	13.9571
1044	2	12	8	4	0	0	4	4	4	0	0	0	0	15.175
1047	2	11	6	4	1	0	4	4	3	0	0	0	0	15.5764
1050	2	12	5	7	0	0	5	2	5	0	0	0	0	13.8708
1052	2	12	5	7	0	0	4	4	4	0	0	0	0	14.3822
1054	2	11	2	9	0	0	4	4	3	0	0	0	0	11.4047
1071	2	11	7	3	1	0	4	4	3	0	0	0	0	14.7708
1080	2	14	4	9	1	0	4	4	6	0	0	0	0	13.4027
1081	2	12	8	3	1	0	4	4	4	0	0	0	0	14.8025
1082	2	12	6	6	0	0	4	4	4	0	0	0	0	14.4541
1086	2	11	4	7	0	0	4	4	3	0	0	0	0	12.7127
1087	2	12	7	5	0	0	4	4	4	0	0	0	0	14.5815
1101	2	11	6	3	2	0	4	4	3	0	0	0	0	13.7556
1122	2	11	8	2	1	0	4	4	3	0	0	0	0	16.2128
1127	2	12	5	6	1	0	5	2	5	0	0	0	0	13.2696
1141	2	11	6	5	0	0	4	4	3	0	0	0	0	14.3683
1152	2	11	8	3	0	0	4	4	3	0	0	0	0	14.7704
1155	2	11	7	4	0	0	4	4	3	0	0	0	0	16.0686
1160	2	13	4	9	0	0	4	4	5	0	0	0	0	12.1052
1164	2	12	7	4	1	0	4	4	4	0	0	0	0	14.3826
1175	2	11	3	7	1	0	4	4	3	0	0	0	0	13.1908
1192	2	13	3	10	0	0	4	4	5	0	0	0	0	11.1451
1196	2	13	7	6	0	0	4	4	5	0	0	0	0	14.1858
1200	2	13	8	5	0	0	5	2	6	0	0	0	0	15.2397
1204	2	11	7	3	1	0	4	4	3	0	0	0	0	15.0566
1205	2	11	7	4	0	0	4	4	3	0	0	0	0	14.5906
1207	2	11	6	5	0	0	4	4	3	0	0	0	0	13.971
